Mean_R,Mean_G,Mean_B,Std_R,Std_G,Std_B,Brightness
101.08251953125,110.033203125,116.0693359375,29.946282100132436,24.56198057445674,21.940339407334175,109.06168619791669
45.754150390625,76.314453125,78.926025390625,4.804361763433844,4.979621174816186,3.086109002091925,66.99820963541667
42.454833984375,70.624267578125,77.940673828125,3.1542244539716195,3.1870690503230312,2.1571886396895517,63.673258463541664
144.776611328125,130.852294921875,134.120849609375,32.11566848057818,26.963171308991477,24.669312819397483,136.583251953125
107.34912109375,107.530517578125,118.927001953125,29.149369318209935,23.050874575109408,21.98569744147948,111.26888020833331
100.841064453125,103.128662109375,111.93408203125,18.802008163393467,14.634255176715902,13.582486372950862,105.30126953125
65.393310546875,88.61865234375,126.73681640625,10.303326610158097,8.655267528870649,7.516620387662985,93.58292643229169
139.186767578125,124.5830078125,122.986572265625,35.50722074865388,27.240670785781212,24.48372317592495,128.91878255208334
73.4130859375,92.220947265625,132.173828125,16.24873085934682,13.413596496752383,12.17084433191506,99.269287109375
56.596923828125,80.3994140625,89.301513671875,14.1862912587396,11.515980729259548,8.441356621719489,75.4326171875
76.670654296875,93.341552734375,107.5693359375,15.942559802254408,10.069159865724448,7.340695983881297,92.52718098958331
96.9892578125,88.33447265625,105.89990234375,23.309386978729357,19.968235104747517,18.935843058449056,97.07454427083331
77.20068359375,87.2919921875,102.91162109375,19.334515655336432,13.967795490876108,14.437128029197153,89.134765625
38.22705078125,78.729736328125,75.467529296875,2.6158155346820164,3.248490413952247,2.1686510129429695,64.14143880208333
63.918212890625,68.007568359375,83.66748046875,30.291929236751574,21.175448069003437,14.483145413681289,71.86442057291667
100.2158203125,109.1435546875,117.44677734375,30.00050135829337,13.899485625210984,11.907894381411923,108.93538411458331
62.035400390625,82.0654296875,89.12060546875,24.776904307171197,16.365130500541195,11.45201031515461,77.740478515625
68.33837890625,86.397216796875,96.09912109375,20.38585915830027,13.5134547415032,10.159876237682417,83.611572265625
38.99755859375,65.412109375,76.805419921875,2.264168475022458,2.0719692295102043,1.567330009545491,60.405029296875
72.1376953125,94.02685546875,103.167236328125,12.2282206328094,9.899137898198418,11.953589075092898,89.77726236979167
74.68701171875,85.963134765625,96.762939453125,32.314036581813795,21.424988566977568,15.060204815804807,85.80436197916667
53.313232421875,75.749267578125,92.662353515625,18.999390427636392,14.264106040802057,11.93367530058172,73.90828450520833
101.562744140625,108.59619140625,105.439453125,35.606134926762515,23.99080278579926,19.11438242073041,105.199462890625
188.30078125,150.08251953125,146.27197265625,27.057066056917524,22.216036382717153,20.667351300553783,161.5517578125
69.474853515625,79.66748046875,89.58642578125,20.910368439588137,17.231400669782687,16.50739214497812,79.57625325520833
44.596923828125,62.88671875,77.435546875,18.73518634372345,18.011751789169438,11.884093808045598,61.639729817708336
42.095947265625,65.76416015625,84.741943359375,3.562133092557616,3.9741037557982777,2.4835510687027034,64.20068359375
39.527099609375,62.35302734375,78.0341796875,3.0848590656497943,2.591938489251784,2.00543784937664,59.971435546875
147.487548828125,128.863037109375,128.459716796875,33.428201704355395,25.07390523210269,22.971658793659113,134.936767578125
61.3642578125,82.05712890625,89.790771484375,21.95539093812799,16.224564166159308,14.081616270429484,77.73738606770833
73.685302734375,88.546875,91.35791015625,35.74861146241044,22.739969242984365,17.501250678738735,84.530029296875
58.23583984375,78.176513671875,96.696044921875,22.406926521292473,15.822003232303304,13.888160424705536,77.70279947916667
34.702392578125,57.51611328125,61.0869140625,9.591996691282263,6.683719297174093,5.084996759044174,51.101806640625
77.19091796875,93.6396484375,99.677001953125,31.219214140961466,18.721372162789077,15.477898759072238,90.169189453125
32.13720703125,54.426513671875,65.8515625,4.677616915890565,4.90291189723808,3.711052629793028,50.805094401041664
74.07763671875,94.798828125,97.759521484375,19.236953469557015,12.053694915946272,8.32447634459056,88.878662109375
51.582275390625,79.119384765625,83.864501953125,7.855883810724132,8.720830576820745,4.578892815945582,71.52205403645833
93.98828125,101.962890625,109.16943359375,34.59698719292113,25.99313667382771,23.952011007842515,101.70686848958331
65.046875,81.9033203125,100.093505859375,20.250078365974908,14.998793203763926,9.974053096404068,82.347900390625
48.82177734375,77.743896484375,94.209228515625,7.992243210047427,5.857652817994552,4.178736491168635,73.59163411458333
87.5361328125,95.348388671875,101.014892578125,28.587374000288325,22.910373570288726,21.444332522877502,94.63313802083331
69.663818359375,87.294677734375,104.34814453125,19.38941045426296,14.861710548368537,13.478041548352294,87.10221354166667
82.9521484375,95.1083984375,108.345947265625,21.9515770200108,16.268348048165418,15.506872159184184,95.46883138020831
41.681884765625,78.222412109375,75.13330078125,3.113905926570926,2.3462685722181003,2.145877325353931,65.01253255208333
79.649658203125,92.857666015625,105.072509765625,21.514701661386972,17.87692583653624,16.52128912303801,92.526611328125
173.861083984375,156.954833984375,157.484375,37.0259488452015,33.243848718359274,31.741682750417077,162.76676432291666
33.560546875,57.298828125,77.227294921875,3.298281112136704,4.698223005345636,2.5216537052329047,56.028889973958336
36.158203125,60.50341796875,72.0859375,3.4761844729516636,4.158538847809363,2.36654281650338,56.249186197916664
44.5986328125,65.963623046875,80.52197265625,3.5476029107058107,3.3423471003407683,2.535395065838324,63.694742838541664
36.72705078125,59.540771484375,77.103515625,2.2776535634801367,2.390736882702038,2.0794820155223412,57.790445963541664
40.994140625,62.033935546875,77.67333984375,4.066159991192502,4.027017004779505,2.836224964379364,60.233805338541664
36.420654296875,63.79052734375,70.317138671875,3.220729543231719,3.661330353339285,2.1007948682406763,56.8427734375
108.461181640625,113.894775390625,114.5400390625,47.48158007332923,27.296690076082612,21.16517671712722,112.29866536458331
48.4970703125,72.963623046875,82.3994140625,13.675347459413276,14.572619035211424,8.16816297434296,67.953369140625
109.02734375,101.425048828125,106.90185546875,25.7258919756796,20.677495869829947,19.03021437234052,105.78474934895831
83.538818359375,93.33935546875,97.426025390625,23.609689503411,17.71514166231333,17.11227562236881,91.43473307291669
149.56298828125,132.922607421875,131.5712890625,31.869621746875584,24.12779526872433,22.92084280861129,138.01896158854166
75.343505859375,101.34033203125,109.322998046875,37.51221053565692,28.953043110500584,26.863931557873094,95.33561197916669
66.99609375,85.5732421875,87.15966796875,26.62383514864943,12.703999694514332,8.829902712997763,79.90966796875
34.49658203125,59.171875,74.146484375,3.9841590673239473,4.238639457788902,2.9250112419238423,55.938313802083336
107.038818359375,106.675537109375,116.275390625,20.890939530406488,16.743744377699162,15.852818529086935,109.99658203125
43.66357421875,67.615234375,79.175048828125,4.646130080503593,2.7979488761981264,2.859395918222425,63.484619140625
179.663330078125,159.08203125,155.2568359375,31.4934142272925,24.68607807168898,22.01933303914332,164.66739908854166
88.1259765625,102.4501953125,111.376953125,19.121393374783143,14.313061532411682,14.444921526406876,100.65104166666669
115.251708984375,111.330322265625,119.13671875,16.40123054195355,13.014753440719012,12.477082874049463,115.23958333333331
93.87109375,99.4873046875,102.403564453125,27.06065929751548,20.535264898560246,19.28138869960613,98.58732096354169
71.337890625,87.345458984375,102.6611328125,27.422139240958884,17.868990573217605,14.041456932214542,87.11482747395833
43.476806640625,68.0498046875,83.148681640625,16.81267277901794,14.164438165899949,10.418939954974595,64.89176432291667
106.38427734375,108.646240234375,118.677978515625,26.049959266725935,21.90596247414959,20.82776897237738,111.23616536458331
80.19677734375,92.59814453125,100.28662109375,20.279404513618903,14.812982470867766,15.930831224542793,91.02718098958331
82.041748046875,90.103759765625,103.087158203125,20.84764921528821,13.871822747314516,12.38554913097328,91.74422200520831
58.167236328125,81.2470703125,92.625,18.887286739230976,12.79075865779396,9.29268550561408,77.346435546875
80.254638671875,85.7802734375,91.37890625,22.85043620015624,15.261028335689964,14.128213972534212,85.80460611979167
42.77197265625,65.915283203125,81.181640625,2.412280514472212,3.086386568254573,1.965452308528398,63.289632161458336
94.7421875,98.271484375,106.83349609375,21.367835913379103,13.907585165670598,12.00730616954542,99.94905598958331
37.169189453125,61.40283203125,77.841552734375,4.206050088958317,3.906103970659127,2.935761109515037,58.804524739583336
31.154052734375,53.47265625,66.0029296875,4.573611061913397,5.0615097772883875,3.4340879672674594,50.209879557291664
144.692626953125,132.723876953125,134.4521484375,25.454702881062666,19.080528774869144,18.173874171883835,137.28955078125
36.645751953125,63.140625,74.96923828125,7.347787887310727,9.778366687649068,4.719787862463687,58.251871744791664
129.102783203125,121.749267578125,120.636474609375,33.429546835528306,25.92695332358289,23.33695993268502,123.82950846354169
126.86083984375,125.1376953125,131.8583984375,33.127699914699974,26.46644553429239,24.50393518646541,127.95231119791669
95.316650390625,107.720703125,141.74365234375,20.028716593668506,15.117463937839084,12.55473207989263,114.927001953125
73.13671875,92.917236328125,131.043212890625,9.45176174958396,7.83747481672144,7.085680833939589,99.03238932291669
39.127685546875,63.26806640625,76.660888671875,4.563896951673453,4.4202366412150615,2.96438718755872,59.685546875
32.619384765625,52.3056640625,63.342041015625,5.547900892138094,5.307012528805259,3.7908517211512263,49.42236328125
28.878173828125,51.03662109375,60.3798828125,4.694479406651102,5.0433788886264095,3.7356791114557857,46.764892578125
37.94091796875,60.059814453125,77.2431640625,3.3738316173652434,3.820890659822963,2.340091341958364,58.414632161458336
47.114013671875,71.120849609375,83.110107421875,20.42913482531139,14.095042029913884,11.875054908926655,67.114990234375
42.38037109375,76.34521484375,81.364990234375,8.142160091526046,14.395195275652036,5.442780742133187,66.69685872395833
35.507080078125,66.0654296875,75.6005859375,2.744125235843609,3.8139234293236215,2.302160086294445,59.057698567708336
69.026123046875,85.795654296875,91.9951171875,48.5088642754038,30.696377131601203,22.314020334800546,82.27229817708333
39.569580078125,68.802978515625,72.68798828125,5.734825631087498,8.473966389054164,4.372913816880304,60.353515625
54.348876953125,63.731689453125,80.635986328125,19.3132866372079,13.323829967292086,9.89229418694486,66.23885091145833
85.640380859375,88.8828125,102.053955078125,29.25004707948042,23.158452103035593,21.953748189151423,92.1923828125
151.986328125,132.903076171875,137.0849609375,25.72157503837652,18.71287027622077,17.788267738571374,140.65812174479166
107.78125,101.422119140625,125.550537109375,30.8222205128662,24.42895248937197,21.617307715707245,111.58463541666669
90.9013671875,103.620849609375,110.453125,48.56766319565981,26.899589856249,21.661812732534067,101.658447265625
85.059326171875,96.9072265625,106.77978515625,26.494990422997056,20.739977495812152,20.252515795515187,96.248779296875
45.764404296875,74.586181640625,79.330810546875,5.634142963245966,5.242218421128519,3.442565575475834,66.56046549479167
77.454833984375,90.3232421875,104.793701171875,19.32003066848064,14.718717052641518,13.73239886852036,90.85725911458331
43.992919921875,74.12939453125,80.616943359375,7.947747977846853,6.404600033298925,4.410126401328888,66.24641927083333
96.490234375,95.37255859375,104.0771484375,25.258012387929863,19.71596079957741,18.779167554928826,98.64664713541669
46.23876953125,67.711181640625,83.476806640625,2.806177067817827,2.655851435211114,1.884856685355919,65.80891927083333
69.781982421875,85.179443359375,96.75390625,24.242973321047145,12.1143750678234,9.447737843855052,83.90511067708333
31.8349609375,55.94384765625,67.82080078125,1.5506136633117615,2.161061488722934,1.4954739474492325,51.866536458333336
36.69140625,63.822021484375,76.783447265625,10.457619286790896,9.28552686684234,7.563225005998414,59.098958333333336
84.856201171875,92.67919921875,97.471923828125,28.731151695614376,23.122637483697645,21.43769799494159,91.66910807291669
85.572509765625,98.54248046875,107.46533203125,18.819379871295947,13.050407534480476,13.374571739898544,97.19344075520831
47.184326171875,78.7646484375,82.833740234375,11.22934120687794,9.405148413144728,6.317869334254177,69.59423828125
37.51318359375,66.36865234375,67.305908203125,5.7946484960570155,4.894774970511682,3.021718948816358,57.062581380208336
41.494140625,63.08154296875,80.36328125,3.731590861177658,3.4003232788218,2.4106816688228325,61.646321614583336
49.279296875,76.597900390625,90.61474609375,4.89664875571704,4.746162665223925,3.2808061208671133,72.16398111979167
44.111328125,76.579345703125,77.856201171875,5.344235046859746,4.8576467145260365,3.376457385360413,66.18229166666667
34.183349609375,58.5927734375,75.16552734375,4.3714635384064495,5.12225407797138,3.3038571083237045,55.980550130208336
48.546630859375,80.35400390625,83.808837890625,12.046571955351196,14.471354165751375,6.3918916850619665,70.90315755208333
52.810302734375,77.966796875,82.29345703125,6.3708550638269426,6.589110563743807,4.256924065808543,71.02351888020833
79.90673828125,91.206298828125,108.26416015625,17.676622469785222,12.01143536241149,10.650820862114337,93.125732421875
86.798095703125,96.830078125,107.866455078125,22.989797038208675,17.29196756246658,16.54508187085263,97.16487630208331
50.3994140625,75.613525390625,83.533447265625,12.297089008955624,10.92531922952064,8.509120476313766,69.84879557291667
82.73974609375,95.235107421875,126.495849609375,21.657369251695407,13.304690633740956,9.831141844249714,101.490234375
34.771484375,57.6796875,72.7138671875,2.2291848250270454,2.5082748794926264,2.050072189548661,55.055013020833336
37.170654296875,60.716064453125,82.430419921875,2.647214072441649,2.662253461984,2.083473479007621,60.105712890625
37.809326171875,73.31298828125,83.829833984375,13.310666721445369,10.0674816500106,8.895503306390331,64.98404947916667
56.851318359375,81.067138671875,92.122802734375,14.289593884331214,9.708678172226325,7.2065513513091,76.680419921875
54.60888671875,78.8896484375,95.294921875,16.25612442073694,14.578954969455246,8.33206306948624,76.26448567708333
38.2880859375,61.432373046875,74.916015625,4.45342813095875,3.6068804736865103,2.649490912138756,58.212158203125
62.843505859375,71.02880859375,90.481689453125,24.66030289515571,20.49539416024186,16.632140051497377,74.78466796875
43.46435546875,67.067626953125,77.3408203125,5.062326287008965,3.112720692711768,2.5620338201978137,62.624267578125
71.1328125,85.03271484375,97.54833984375,24.829170987642616,17.22105826329347,15.90395081546583,84.5712890625
100.791748046875,104.837646484375,106.941162109375,32.78989310913341,23.984314102691975,19.781872151972923,104.190185546875
40.51708984375,68.41845703125,81.34814453125,2.0331003417786837,2.599709111227146,1.9589005791797391,63.427897135416664
42.34521484375,64.615966796875,80.29833984375,3.405169919461386,3.811248378421768,2.3200588408769347,62.419840494791664
68.366455078125,91.179931640625,116.21533203125,20.67959719077215,16.340526020306903,13.117446460632792,91.92057291666669
121.493408203125,114.056884765625,119.363037109375,30.91364224514339,23.24261552047907,20.907634739141145,118.304443359375
106.607666015625,106.98779296875,118.99462890625,56.3732948209219,42.633405597763215,36.70687268620622,110.86336263020831
106.159912109375,108.107666015625,116.3447265625,19.47675057300114,14.670830960649583,13.802856911147304,110.2041015625
123.19140625,116.026123046875,121.94287109375,33.22355598428938,26.39850202915493,24.135909894684325,120.38680013020831
34.918701171875,57.36572265625,74.15478515625,4.855679047895412,4.952413874940729,3.383231650235417,55.479736328125
38.61083984375,64.802490234375,80.13916015625,1.9449001013001863,2.60910433661779,1.8095799964114536,61.184163411458336
59.9052734375,76.928466796875,98.252685546875,14.861841328032234,9.256200951131392,5.715151498869079,78.36214192708333
44.360595703125,70.51611328125,82.508544921875,11.358637787142998,9.637508822287394,6.379320321598544,65.79508463541667
38.10693359375,63.837646484375,71.873779296875,4.657538702901749,5.804283400135558,3.0414512581952766,57.939453125
85.421142578125,89.722412109375,101.704345703125,27.96306912039548,25.008960223235057,24.549062813498896,92.28263346354169
94.67236328125,102.351806640625,133.271240234375,22.778036422023447,17.953730452631206,16.987124979330115,110.09847005208331
72.0615234375,85.017822265625,120.315185546875,23.332935999711612,14.872420494029308,12.508494139950104,92.46484375
104.08740234375,101.681640625,115.605712890625,30.83945444838571,26.348433651777093,24.362718391858607,107.12491861979169
40.044189453125,63.954833984375,80.037353515625,3.673271068013837,2.941098373126537,2.247029555712486,61.345458984375
80.20458984375,95.524658203125,105.834716796875,26.29929594522607,16.065900581799596,13.201147256380398,93.85465494791669
85.72705078125,99.89111328125,107.970703125,18.387424336322468,13.015666608984338,13.485854897562676,97.86295572916669
76.497314453125,84.5439453125,106.76171875,17.61456618843019,13.295360976559053,12.447540677615736,89.26765950520833
95.064208984375,100.370849609375,104.777099609375,32.09470130435397,26.893941723492325,24.13252540064413,100.07071940104169
38.708984375,63.824951171875,75.9052734375,3.3685234942042275,3.900917923021076,2.6094800733780157,59.479736328125
66.931884765625,85.03466796875,99.62255859375,23.710771446337866,15.17118366367446,11.48719646023772,83.863037109375
58.81884765625,82.240234375,89.093017578125,30.92324318347938,22.948064714999788,20.929065233743355,76.71736653645833
54.35693359375,75.595703125,87.94482421875,33.84219238064229,24.61221950016628,21.780350648765125,72.63248697916667
119.02197265625,121.684326171875,122.933349609375,43.53029101616916,22.335022518314418,18.886190316698457,121.21321614583331
69.494140625,91.987060546875,98.195068359375,19.57667130586108,11.430820221223314,9.348466885045683,86.55875651041667
85.09765625,91.383056640625,108.63818359375,20.205432591894336,15.963015605437716,14.621709265914102,95.03963216145831
72.9873046875,88.51220703125,103.58935546875,17.178259873064576,12.917608024790738,11.931498981433744,88.36295572916667
40.962158203125,67.26123046875,71.843017578125,11.512212589312892,7.254620082984818,5.940707610196554,60.022135416666664
36.9990234375,64.7705078125,74.52880859375,2.244459111361952,2.1986477857711693,1.745012464834033,58.76611328125
112.968505859375,117.913818359375,126.128173828125,36.53236918615437,28.488092778329232,27.820354003146846,119.00349934895831
75.32373046875,89.7666015625,100.84033203125,16.072792281013367,11.64490138620214,8.546768982838207,88.6435546875
70.365966796875,88.76806640625,96.118408203125,33.38512404884412,25.551656008502466,24.936264321777585,85.08414713541667
55.28125,73.282958984375,107.2509765625,6.9235501641137835,4.58766206226401,2.93932772650919,78.60506184895833
81.661865234375,92.375,99.535888671875,25.81389355419191,21.788231933345347,20.89259833357811,91.19091796875
72.046875,83.706298828125,94.672119140625,14.508946256857351,10.800025289890032,10.712902194967082,83.47509765625
101.8466796875,104.446533203125,103.710205078125,46.54456899615706,29.079280650948572,26.081888272446463,103.33447265625
85.9228515625,100.00439453125,135.5556640625,13.022044308108512,10.5580140355843,10.165276140476756,107.16097005208331
39.669189453125,66.738037109375,81.086181640625,4.054401534622745,4.258662868590374,3.1005519402509907,62.497802734375
78.088623046875,92.78857421875,102.123779296875,10.273990952701272,7.084260331998171,6.594569037855327,91.00032552083331
60.97119140625,79.850830078125,85.85302734375,35.900023259949656,20.096215446882848,14.61429163976362,75.558349609375
41.33251953125,67.86328125,76.1474609375,8.347832398972638,5.095365864773445,4.115131827707542,61.781087239583336
138.656005859375,129.575927734375,133.317626953125,30.035307641850295,22.368781796102635,20.896296720574043,133.849853515625
47.27587890625,93.95849609375,73.3779296875,3.9424032230146504,7.262532008588051,2.8627867642484572,71.53743489583333
49.141357421875,69.083984375,81.24951171875,15.327074967639971,13.831232960893466,9.11687618662261,66.49161783854167
67.263916015625,80.001220703125,113.0400390625,5.237142616906821,3.175413431824096,2.532669046376593,86.76839192708333
41.066162109375,64.134521484375,80.9873046875,3.293914179537477,3.3136377270103843,2.4468640167652405,62.062662760416664
94.55908203125,101.686767578125,107.259521484375,36.64211984606763,28.636678511185817,26.008257818835595,101.16845703125
45.037109375,74.61767578125,79.55712890625,3.731476365064786,4.016119870815262,2.614125159698877,66.40397135416667
43.22509765625,69.253662109375,69.81884765625,11.55883028717226,7.81033477914951,6.079140840579686,60.765869140625
71.123291015625,84.751708984375,103.14599609375,42.69637175046132,32.819874498822124,27.02202106876186,86.34033203125
34.266357421875,58.325927734375,73.284423828125,2.583583428725905,3.118582726390336,2.176403004758016,55.292236328125
36.807861328125,64.7314453125,76.228759765625,4.843643821044763,6.351761217750694,3.3695939088050646,59.256022135416664
41.079345703125,64.219970703125,78.86181640625,2.785688726557689,3.211490843306531,2.0775838161596116,61.387044270833336
71.430419921875,84.997802734375,93.89794921875,23.92356485743143,18.032407487116043,16.416494887400486,83.44205729166667
71.274169921875,94.304931640625,105.93896484375,20.195631992019067,15.376207876055483,12.423503639410724,90.50602213541669
75.66845703125,89.73193359375,98.36767578125,18.357983754789696,12.563410094967857,12.922283853430562,87.92268880208333
33.69873046875,57.7412109375,70.31298828125,3.2194414229475283,3.005190967705775,2.314966432974822,53.917643229166664
35.75830078125,57.55322265625,74.241943359375,5.171349052124179,5.1555964893852675,3.682240493433222,55.851155598958336
30.44970703125,53.132568359375,71.046875,3.933208215603938,4.525994133416174,2.83588369439316,51.543050130208336
82.560546875,104.49169921875,137.078125,21.55403470816839,16.368406635483204,14.897067074490703,108.04345703125
83.69384765625,92.50244140625,104.4833984375,14.340873936886355,11.435236878921028,11.378957835380731,93.55989583333331
63.35888671875,87.75048828125,100.20654296875,20.82122820760353,14.39152412215108,11.61272100848074,83.77197265625
42.656005859375,67.952880859375,85.48291015625,2.320000097648849,2.8425437863314897,1.944594101217681,65.36393229166667
65.88623046875,86.160888671875,88.890625,23.17049464553485,16.057612449229097,12.164752408983713,80.31258138020833
101.59765625,101.7626953125,112.64306640625,28.55215954738513,23.805903264427723,22.33030716181268,105.33447265625
68.79248046875,80.4453125,93.693603515625,21.133005188576465,13.514873082407906,12.383110430289218,80.97713216145833
33.917236328125,58.8056640625,69.93115234375,3.137122701854801,3.696404390539,2.35292915856574,54.218017578125
35.425048828125,61.002197265625,71.829345703125,2.59878041888586,3.434692753747964,2.0759335629622395,56.085530598958336
153.5859375,134.087646484375,135.3515625,43.22366925072527,36.14657773241682,34.30351142370259,141.00838216145834
139.80810546875,129.205322265625,129.1357421875,40.94888072632604,32.025442781409964,28.212297362959166,132.71638997395834
79.48193359375,95.357666015625,109.891357421875,32.11379099456284,25.001635782847128,22.32732489629229,94.91031901041669
39.72998046875,61.805419921875,78.475830078125,4.034923181145278,4.140887953847806,2.8842246362543533,60.003743489583336
37.294921875,64.56298828125,78.718994140625,3.891526451008201,5.741411491430062,2.9217313741379303,60.192301432291664
33.441162109375,58.03515625,62.021240234375,6.506678886642309,6.221751346633513,4.258698362536221,51.165852864583336
32.035400390625,55.79052734375,66.747802734375,4.954674120511721,5.359859500260578,3.406625560739876,51.524576822916664
86.060546875,94.335205078125,101.528564453125,23.590712678953295,16.883105427726388,16.96446666961616,93.97477213541669
50.738037109375,75.61962890625,85.99365234375,16.9958772130423,14.167484692722962,10.318036333031598,70.78377278645833
99.01416015625,101.611328125,106.0478515625,28.067994219216573,23.082600670306498,21.30247783217873,102.22444661458331
92.38818359375,101.667236328125,115.461181640625,18.20050804744316,13.835101022103354,13.87251726697341,103.17220052083331
131.057373046875,125.818359375,137.783203125,51.046861889092824,42.768022229620925,38.29281548626309,131.552978515625
32.802001953125,55.956298828125,70.978271484375,2.9093743112237527,3.563773672064733,2.263795929900426,53.245524088541664
98.736328125,104.687744140625,115.37744140625,26.447606456891027,20.47206333366671,20.24858017052919,106.26717122395831
86.200927734375,92.541015625,107.47802734375,17.73820605972977,13.59076035169688,12.74865976470183,95.40665690104169
70.678466796875,96.919677734375,103.232421875,24.9392696974052,20.334858932059745,16.624594203040612,90.27685546875
83.708984375,90.786376953125,106.8271484375,18.128441950764987,15.289875504013066,14.442585862643895,93.774169921875
95.761962890625,104.126953125,107.5927734375,32.27740369835274,25.44280688065986,23.483271691553,102.493896484375
38.891845703125,65.76025390625,80.538330078125,2.5354463502394355,3.4172189118904304,2.1525093333388665,61.730143229166664
36.798828125,64.813232421875,78.409423828125,2.9704039132681914,4.1649381350310986,2.3814876562956337,60.007161458333336
54.841552734375,79.4765625,85.776611328125,17.969009289736622,14.845047229500274,8.684529046926087,73.36490885416667
52.05712890625,74.72265625,109.31103515625,3.641752502308562,2.57195936507285,2.141009386732468,78.69694010416667
48.397705078125,75.094482421875,89.28271484375,5.862127237527226,6.339215499577344,4.892512021408166,70.92496744791667
67.03857421875,92.074462890625,101.137939453125,25.438987140158467,20.617685071311833,19.950017280798193,86.75032552083333
72.7529296875,87.094970703125,98.637939453125,30.93502975003711,24.93278100124759,22.14708061435009,86.16194661458333
108.901611328125,108.924072265625,116.3349609375,22.972200789701706,17.410691382948514,16.598843038984647,111.38688151041669
42.12890625,65.99755859375,82.147705078125,1.726257573469538,1.5628105617878074,1.3961126299554372,63.424723307291664
115.13916015625,119.570068359375,134.45458984375,26.03255679638791,23.206969853904116,22.44091392089924,123.05460611979169
34.337158203125,60.740478515625,70.56396484375,2.361153330300792,3.366856808808892,1.7044319247960706,55.2138671875
41.6171875,64.03759765625,80.712158203125,3.6017489105771587,3.111541721557741,2.442584566723693,62.122314453125
47.393798828125,77.552001953125,84.3134765625,5.042829321035204,4.158508655079509,2.604528437599249,69.75309244791667
81.04296875,92.3740234375,106.5927734375,16.703793233095993,11.122157687447642,11.229025000608663,93.33658854166669
89.385986328125,97.6533203125,111.2216796875,31.360954415006656,23.421680676123028,20.39399945044865,99.42032877604169
36.591552734375,65.32421875,72.304931640625,2.1973921268923444,2.9861103225430967,2.006832833763377,58.073567708333336
107.011962890625,114.044189453125,123.322265625,59.29647853502662,45.33295066982578,41.08419152550581,114.79280598958331
84.43896484375,90.287841796875,96.637939453125,28.327408555866025,20.885158658197852,18.94913823620408,90.45491536458331
105.31298828125,108.15625,117.265869140625,30.976367429333127,23.14764516235939,21.29043412155887,110.24503580729169
99.0888671875,101.859375,109.5146484375,20.85227320786599,14.880571107466777,14.257614477167238,103.48763020833331
88.573486328125,101.310302734375,109.102783203125,20.710947110847652,15.121937684120194,15.14999652137024,99.66219075520831
45.62841796875,70.70263671875,87.745849609375,3.073022903071522,3.5606427287028155,2.1653132353242013,68.025634765625
72.23046875,85.80322265625,97.4697265625,23.03348889590488,18.86295014179878,17.929878104200316,85.16780598958333
