Mean_R,Mean_G,Mean_B,Std_R,Std_G,Std_B,Brightness,Label
43.7060546875,75.751220703125,77.42041015625,4.056609005315804,4.364146523327486,2.8856821638083865,65.62589518229167,Forest
36.530029296875,60.398681640625,74.185791015625,4.988079207353186,5.33881243197432,3.6568379948239476,57.038167317708336,Forest
41.64697265625,66.567626953125,77.241943359375,6.266414430881891,4.170887855296643,3.1582308964401795,61.81884765625,Forest
43.279541015625,67.06005859375,85.923583984375,3.016997968587043,3.436478029402599,2.122072994899327,65.42106119791667,Forest
37.153564453125,60.994140625,74.780029296875,2.338452761573648,3.147181409447922,2.067277043393481,57.642578125,Forest
51.290771484375,79.72119140625,85.2548828125,7.349145145236237,5.301818318916742,4.19408013626255,72.08894856770833,Forest
34.942138671875,59.16357421875,69.323974609375,2.64507238579261,2.781180005853689,1.8851991935483412,54.4765625,Forest
45.060791015625,73.465087890625,84.64697265625,2.159975440958596,2.645151795194179,1.7108855914598204,67.72428385416667,Forest
34.59423828125,63.146484375,70.2529296875,3.675285119395099,3.7902820001130335,2.740749927835656,55.997884114583336,Forest
31.219482421875,55.012451171875,67.0107421875,2.7273429802855533,3.288101663033541,2.2424747934275016,51.080891927083336,Forest
37.8232421875,61.252685546875,74.574951171875,2.7209055456263482,2.877948151248643,2.061256134759716,57.883626302083336,Forest
42.02783203125,63.619384765625,80.539306640625,2.5566256575878485,2.735741660681188,2.00972195384157,62.062174479166664,Forest
39.187744140625,66.68212890625,72.99560546875,9.100601810294524,7.49567146960552,5.536674619692319,59.621826171875,Forest
33.866943359375,57.966064453125,76.980712890625,3.6910894913982495,4.815347244154184,2.670434384943198,56.271240234375,Forest
41.452880859375,68.667724609375,77.1328125,3.438597339263026,3.6575442819137547,2.1920571949868806,62.417805989583336,Forest
49.36669921875,75.937255859375,72.118408203125,6.965056787849481,7.86443479578744,4.167148891995306,65.80745442708333,Forest
30.474609375,54.285888671875,65.935302734375,3.720173026542194,4.861666068763727,2.8595822681286243,50.23193359375,Forest
37.370361328125,58.396240234375,77.6337890625,3.8732090703000384,4.047987965309117,2.5538479886742222,57.800130208333336,Forest
41.134033203125,66.22607421875,76.381591796875,6.037509215093179,4.460839131835688,3.228843852284082,61.247233072916664,Forest
35.191650390625,59.53955078125,77.783203125,3.652259923615553,4.929770274003903,2.846044934859644,57.504801432291664,Forest
39.959228515625,65.361083984375,75.236328125,3.515458022496764,2.7234584223194735,2.216726320463125,60.185546875,Forest
36.36083984375,63.8935546875,74.122314453125,3.37777225230069,3.2493835744948267,2.613615587683417,58.125569661458336,Forest
34.0634765625,55.404296875,71.648681640625,1.823611957013658,1.9602049412919136,1.5849521939923168,53.705485026041664,Forest
40.814208984375,66.58154296875,76.54345703125,8.908026317338091,7.616618803264834,4.329683401986216,61.313069661458336,Forest
36.82763671875,58.8544921875,77.81787109375,2.952517775014527,3.4365509110155004,2.1846036537569415,57.833333333333336,Forest
33.6640625,55.207763671875,71.5693359375,2.0448910948614722,2.2634252853306243,1.6915683448418501,53.480387369791664,Forest
31.18359375,55.3388671875,66.820068359375,3.792658972931911,5.017052278029983,2.8182402524140833,51.114176432291664,Forest
49.279296875,76.597900390625,90.61474609375,4.89664875571704,4.746162665223925,3.2808061208671133,72.16398111979167,Forest
34.744384765625,60.725830078125,70.51025390625,1.9868568909411704,2.32298652618005,1.8205350813446624,55.326822916666664,Forest
48.808837890625,69.55078125,82.480224609375,11.049574458766017,7.148389472174725,5.020572865986074,66.94661458333333,Forest
39.037109375,60.403076171875,77.810546875,3.806807974771923,3.761944559040124,2.5921957115884853,59.083577473958336,Forest
42.294921875,71.538818359375,75.2939453125,5.539668169791082,7.533191980576722,4.148197375458318,63.042561848958336,Forest
38.802001953125,65.115966796875,80.157958984375,2.4787388694270893,2.9971469087529816,2.1482414988497496,61.358642578125,Forest
45.738037109375,75.350830078125,82.2578125,4.163700846700012,3.5352182203730798,2.4582326405049115,67.7822265625,Forest
34.010498046875,59.87646484375,68.115478515625,3.940430103476879,5.093641946968818,2.843079362118484,54.000813802083336,Forest
35.81787109375,59.491455078125,81.791748046875,3.3961336241022937,3.502569541145493,2.51525429547285,59.03369140625,Forest
35.80224609375,58.92333984375,70.188232421875,3.5594771761542265,3.227760775939525,2.214667944011037,54.971272786458336,Forest
48.888671875,91.87744140625,72.207763671875,8.477930252195048,8.196149945086901,4.346733269482269,70.99129231770833,Forest
43.856201171875,72.8623046875,75.0234375,7.831668710284857,9.163637429449919,5.039922407249317,63.913981119791664,Forest
31.907958984375,54.859619140625,73.218017578125,4.986267776811402,5.996993896315565,3.6223828882040494,53.328531901041664,Forest
35.250732421875,62.5234375,67.925048828125,2.693647484034557,4.302914789255506,2.0865074122105494,55.233072916666664,Forest
40.262451171875,61.75634765625,78.929443359375,2.691624060953988,2.7554471513957823,2.1431103917177747,60.316080729166664,Forest
42.064697265625,65.77978515625,81.820068359375,2.27674293771731,2.4473641658102627,2.025254998222939,63.221516927083336,Forest
38.390869140625,62.14501953125,79.317626953125,4.5962795572106,3.5114161750362247,2.957204826229243,59.951171875,Forest
30.40283203125,51.30712890625,64.543212890625,3.783874578173674,4.027482245919363,2.972544914897642,48.751057942708336,Forest
35.7216796875,59.952880859375,81.971923828125,3.1650062189749173,3.3040098302610663,2.255406440743629,59.215494791666664,Forest
50.119384765625,87.098876953125,71.78564453125,6.515168240315185,8.998195278499779,4.169146928091761,69.66796875,Forest
30.2431640625,50.991455078125,63.7919921875,4.415764566579439,4.908456433792109,3.2183243553422276,48.342203776041664,Forest
33.46923828125,58.434326171875,68.15673828125,3.5136495847138125,4.318280029948197,2.7226702171197297,53.353434244791664,Forest
34.171142578125,56.220947265625,70.21337890625,3.7077380633045975,4.274659695102972,3.01969070309652,53.53515625,Forest
31.096923828125,54.953125,67.952392578125,3.4214298098041693,4.756189429640602,3.0188097073196607,51.334147135416664,Forest
39.38818359375,67.19287109375,75.960693359375,2.775836906014713,2.447776406240096,1.951228556224969,60.847249348958336,Forest
38.0029296875,62.14453125,82.4677734375,2.521197479260828,2.6960455298498647,1.9373579896135442,60.871744791666664,Forest
37.51123046875,59.34765625,78.447998046875,3.1136310146389627,2.70032086761665,2.3047231768416756,58.435628255208336,Forest
33.035400390625,57.88427734375,70.135009765625,3.960370920503356,4.342208231917309,2.8261966664690696,53.684895833333336,Forest
42.711669921875,66.266845703125,83.31201171875,2.6356036844854787,2.8898790273294703,2.077434625893838,64.09684244791667,Forest
37.53759765625,61.083984375,70.312744140625,4.97219343046854,3.929279283438104,2.919424722762985,56.311442057291664,Forest
50.81689453125,74.018798828125,108.529296875,3.2981214652910893,2.9889752049717853,2.313475531935714,77.788330078125,Forest
46.8740234375,90.76318359375,72.33154296875,6.0506689505748605,6.358593473283289,3.4741569854962564,69.98958333333333,Forest
36.832763671875,61.86572265625,75.81640625,3.1119431572058427,3.738855427461116,2.4357935483043174,58.171630859375,Forest
28.684326171875,49.083740234375,63.158203125,3.922181068119103,3.885516133028123,2.757955660899978,46.975423177083336,Forest
50.1357421875,78.77587890625,85.72021484375,8.834421528658948,5.923220016202023,4.266036101153173,71.5439453125,Forest
34.59228515625,58.656005859375,74.86865234375,2.6887313771899777,2.9870452818112194,2.250072425100497,56.038981119791664,Forest
34.583740234375,59.200927734375,80.73828125,2.9548720485237294,3.406380318414832,2.327623556526793,58.17431640625,Forest
40.78857421875,62.849365234375,80.053466796875,3.00540306390388,3.3473279028592495,2.3277207478039386,61.23046875,Forest
34.49072265625,59.683349609375,71.296142578125,3.2856238505256417,3.3895197090800395,2.4942208130088397,55.15673828125,Forest
40.71142578125,68.18310546875,81.48779296875,2.2086535947320547,2.9024113971943817,1.8942623616168013,63.460774739583336,Forest
34.12890625,61.491455078125,68.131591796875,2.868110695207027,4.493205073003028,2.2000794564333828,54.583984375,Forest
37.932861328125,60.835693359375,75.140380859375,5.3767379290898925,5.5630359123613005,3.9537820910738284,57.969645182291664,Forest
36.45263671875,61.231689453125,70.91162109375,2.0921642504447955,3.006386703824982,1.7193185732813026,56.198649088541664,Forest
34.33154296875,54.955322265625,65.37158203125,4.692543241396123,4.151631126367818,2.99374560234368,51.552815755208336,Forest
37.635986328125,64.313232421875,74.63037109375,3.7413394659951775,2.8182719766305953,2.2866151505367993,58.85986328125,Forest
30.9580078125,54.97314453125,66.47021484375,5.385726427900787,5.82724620340073,3.896373959461176,50.800455729166664,Forest
34.771484375,57.6796875,72.7138671875,2.2291848250270454,2.5082748794926264,2.050072189548661,55.055013020833336,Forest
40.890869140625,66.021728515625,82.18994140625,5.562855907369619,5.052243327199684,3.3832446168126498,63.0341796875,Forest
56.88232421875,75.957275390625,88.0810546875,6.0987815820463025,3.4259580090288253,3.0561593258752526,73.64021809895833,Forest
41.072265625,62.875,79.5224609375,2.9366109598384598,3.0606659048726637,2.0698220877738795,61.156575520833336,Forest
34.90478515625,58.33935546875,75.98193359375,4.198239092438598,4.008605729811735,3.047502462872706,56.40869140625,Forest
45.796142578125,68.68994140625,89.267333984375,3.275768451588341,3.5180278450350237,2.260191182493903,67.91780598958333,Forest
42.487548828125,64.28125,81.33203125,3.8108784009817134,3.743288264514236,2.5072374486720315,62.700276692708336,Forest
49.83740234375,89.171875,73.361572265625,8.220646613994669,7.36826029437241,4.809188985666482,70.790283203125,Forest
41.10693359375,63.257080078125,80.91845703125,2.288577864969359,2.3959955340226,1.7870495395336516,61.760823567708336,Forest
33.560546875,57.298828125,77.227294921875,3.298281112136704,4.698223005345636,2.5216537052329047,56.028889973958336,Forest
35.212158203125,60.428955078125,74.080078125,2.2488405498660353,2.907649441615302,1.939624237164633,56.57373046875,Forest
47.08447265625,86.76220703125,71.953857421875,6.106292629971648,6.750404893246261,3.973738223871696,68.60017903645833,Forest
33.4140625,56.983154296875,70.97802734375,3.7197920677564427,4.079466902263238,2.7402179741997386,53.791748046875,Forest
40.303466796875,62.07958984375,78.3408203125,5.028575346215807,3.7562465458249474,3.1100507605724705,60.241292317708336,Forest
43.85009765625,64.764892578125,81.7275390625,3.394185916731471,2.760216796884674,2.104330402714037,63.447509765625,Forest
42.604248046875,69.07861328125,77.331787109375,3.4348528900045703,2.755706371923741,2.154556701430153,63.0048828125,Forest
41.09375,67.585693359375,76.49462890625,4.514949127620377,4.431992666048651,2.9122033209585365,61.724690755208336,Forest
42.672607421875,73.223388671875,75.167236328125,2.4070598552307887,3.7515816770267607,2.0837238438502994,63.687744140625,Forest
38.32177734375,61.037353515625,76.49755859375,2.1098898365315653,2.3848114009278496,1.857599965892959,58.618896484375,Forest
35.01708984375,56.10888671875,71.664794921875,6.310233266270004,5.830018888904208,4.230791940786525,54.263590494791664,Forest
36.29736328125,62.740234375,74.25732421875,1.7120474085036996,1.9612710980556358,1.4137629407700225,57.764973958333336,Forest
41.999755859375,64.177490234375,80.474365234375,3.0939472694311316,3.543533826891809,2.069431318935555,62.217203776041664,Forest
42.544677734375,66.994873046875,77.86474609375,4.667243313782893,3.529967007455828,2.8648372237082014,62.468098958333336,Forest
34.6767578125,58.990234375,73.90478515625,2.6428904549697507,3.0802899023579515,2.0308212414635767,55.857259114583336,Forest
62.671630859375,78.06298828125,109.600341796875,4.307269912381879,2.8341936366760776,2.3501350277802966,83.44498697916667,Forest
32.755126953125,57.390380859375,67.194580078125,4.613038595279597,6.076995818268977,3.5123220483494775,52.446695963541664,Forest
66.011962890625,80.662353515625,113.724853515625,6.064078680939331,3.9294944321393563,3.0548737120396776,86.79972330729167,Forest
46.59326171875,70.85986328125,82.976318359375,5.120576740765223,3.603030189133583,2.70428546625949,66.809814453125,Forest
31.55712890625,53.78466796875,61.307861328125,4.19805781440307,3.97342481652387,3.0479079525176136,48.883219401041664,Forest
31.71630859375,53.52197265625,68.204833984375,3.307866400494418,3.5535119093478946,2.5174752651654915,51.147705078125,Forest
42.861083984375,76.84814453125,75.549072265625,8.024041584901456,7.745423703975834,3.6849877722316027,65.08610026041667,Forest
35.6328125,63.5595703125,71.468017578125,2.6873069516420616,3.0964896661976207,2.491284137937905,56.886800130208336,Forest
36.656982421875,61.74951171875,79.4443359375,1.9972552150945206,2.1083330194626324,1.7351003968491265,59.283610026041664,Forest
37.992919921875,61.509765625,81.20849609375,6.121945879936276,5.050806551439914,3.5765875632564894,60.237060546875,Forest
32.2236328125,56.043212890625,72.98828125,5.113247584967243,6.328054616089279,3.7124893958971033,53.751708984375,Forest
34.1953125,58.691162109375,73.32861328125,2.2016146196811444,2.6378184081148004,1.9418855685611622,55.405029296875,Forest
38.148193359375,59.829345703125,77.65966796875,3.275033047560307,3.3156571277927847,2.1689828511321267,58.545735677083336,Forest
40.82568359375,63.613037109375,81.125244140625,2.2301390182031446,2.4530585091685326,1.7877314751142312,61.854654947916664,Forest
40.938232421875,65.690673828125,80.075439453125,2.488713429046738,2.953293800575581,1.794474565725912,62.234781901041664,Forest
51.49658203125,82.340576171875,82.624755859375,7.239383932610538,8.15989945054631,4.7853395948513,72.15397135416667,Forest
41.05615234375,62.552978515625,78.695556640625,6.723709742065118,5.396995865352518,3.8703146803984123,60.768229166666664,Forest
35.023193359375,62.135009765625,70.98095703125,2.0398134770625234,2.4005787265909198,1.8575039593742961,56.04638671875,Forest
35.2705078125,60.573974609375,71.803955078125,1.9770581977085209,2.692291590294004,1.7100330034774256,55.8828125,Forest
37.394775390625,64.4326171875,79.561279296875,3.713581235691752,4.349237831256137,2.7505600857415398,60.462890625,Forest
37.1279296875,65.8876953125,75.5068359375,2.6188061619383274,4.278692776528309,2.033881024042089,59.507486979166664,Forest
42.12890625,65.99755859375,82.147705078125,1.726257573469538,1.5628105617878074,1.3961126299554372,63.424723307291664,Forest
34.92431640625,60.17529296875,74.46142578125,2.3934592107736212,2.9238437404992785,1.8966140467021295,56.520345052083336,Forest
36.67626953125,64.078369140625,74.108642578125,2.912909599284349,3.1825115494170166,2.22559760083519,58.287760416666664,Forest
42.19287109375,68.89013671875,83.248291015625,1.9461520424791272,2.5129819929583626,1.792487036127432,64.777099609375,Forest
48.26416015625,75.72314453125,91.219482421875,2.6761286823226524,3.24549138508689,2.097226899887774,71.735595703125,Forest
38.32568359375,64.968505859375,75.05859375,4.544042773567617,3.9924531239867167,3.0477938318086637,59.450927734375,Forest
36.382080078125,64.002197265625,74.533447265625,1.995542192494309,2.7266847315281564,1.7790157125281976,58.305908203125,Forest
37.516845703125,65.945556640625,78.897216796875,2.757661453303546,3.6687439819364562,2.2702930504739616,60.786539713541664,Forest
45.14013671875,74.08056640625,83.57958984375,6.58696261897758,5.358518815674156,3.6401908844896926,67.60009765625,Forest
32.583740234375,55.872802734375,66.312255859375,5.658046958593293,6.509359439203102,4.144533083642955,51.589599609375,Forest
37.17724609375,66.559814453125,71.935791015625,4.139985780138667,3.9876930258856884,3.218981827100074,58.5576171875,Forest
34.6943359375,61.318359375,67.891845703125,2.5034794436236134,4.08392366047648,2.032516891367074,54.634847005208336,Forest
34.0078125,61.478271484375,71.80029296875,2.2991458799614586,3.2353963575362346,2.0839696738842703,55.762125651041664,Forest
38.704833984375,63.26806640625,76.01953125,3.3716760355711908,3.2464547627897433,2.453594575877082,59.330810546875,Forest
34.678466796875,57.10400390625,70.570068359375,3.835851283765206,4.530864593952764,3.051634518993796,54.117513020833336,Forest
43.51318359375,64.885009765625,80.436767578125,2.7960145361935864,2.8657647014581262,1.7720171075849753,62.944986979166664,Forest
45.251708984375,69.59814453125,87.69970703125,2.4296492178007725,2.897691779845765,1.884522670444511,67.51652018229167,Forest
37.51513671875,60.464599609375,78.385986328125,3.802210163805452,4.265048809051732,2.898374561952885,58.78857421875,Forest
30.868408203125,52.373779296875,66.618896484375,2.923757415915385,3.4787561161071108,2.574101852055055,49.953694661458336,Forest
34.784423828125,56.490234375,71.997314453125,1.9583459119866236,1.9028921100704472,1.5319649525896415,54.423990885416664,Forest
36.695556640625,63.208984375,78.0712890625,3.0488118495665595,4.1294693287704485,2.542374455025827,59.325276692708336,Forest
33.491455078125,54.218994140625,71.20703125,3.045781090797589,2.4850412950787995,2.1116560294052245,52.972493489583336,Forest
36.678955078125,63.4091796875,77.44384765625,4.680276359229578,4.39154835830569,3.2876828668594817,59.177327473958336,Forest
38.14111328125,59.299072265625,78.7060546875,3.58437760609912,2.6408855490268657,2.0013478029216403,58.715413411458336,Forest
31.67822265625,54.283935546875,66.8095703125,2.947286617136039,2.175793618624201,1.7872339757621698,50.923909505208336,Forest
35.8447265625,63.320068359375,70.9736328125,4.065300900254117,3.6484087385395836,2.992876974404952,56.712809244791664,Forest
36.57470703125,57.920166015625,76.594970703125,3.0364460800386053,2.6681211883203155,2.091128045588778,57.029947916666664,Forest
39.62451171875,62.64111328125,75.66064453125,4.070259987168377,3.0358549317869024,2.4507998484330513,59.308756510416664,Forest
36.245849609375,61.3564453125,69.81591796875,5.161962494797415,4.930166375407302,3.3421141642710044,55.806070963541664,Forest
34.166748046875,59.95458984375,68.851806640625,3.040221544885894,3.8069745343526202,2.5295638013523503,54.324381510416664,Forest
33.218994140625,52.5556640625,61.8447265625,7.796742894920732,6.399144470133956,5.19472496898122,49.206461588541664,Forest
33.950927734375,60.06494140625,66.279296875,4.440666137064509,5.195652610717374,2.895835016556578,53.431722005208336,Forest
43.6025390625,64.738037109375,81.87109375,5.868033885226092,4.363095237708019,2.951013526732966,63.403889973958336,Forest
36.059814453125,64.1669921875,75.574951171875,2.2646196831526386,2.9235781025678045,2.0844587449346568,58.6005859375,Forest
39.14599609375,62.593994140625,79.6259765625,4.02029441357965,4.343576105328208,2.3252916952934495,60.455322265625,Forest
35.45751953125,60.212646484375,77.375,4.276702888590085,5.018904323984265,3.0155845204537046,57.681722005208336,Forest
43.125,66.751953125,90.14013671875,2.2669715825854544,1.9935188183342374,1.5784778011768121,66.67236328125,Forest
40.8466796875,62.28076171875,72.6279296875,5.52152470512221,3.8316987152938506,2.6029095069376025,58.585123697916664,Forest
36.344970703125,58.23291015625,73.563720703125,4.513098244095783,4.576172890949992,3.025339312084391,56.047200520833336,Forest
42.787353515625,67.5859375,82.570556640625,1.8128895669780751,1.849286575910762,1.3788661140457816,64.31461588541667,Forest
33.39794921875,60.1494140625,69.461669921875,2.9722570885685955,4.1483288766896536,2.4152622513116317,54.336344401041664,Forest
31.2744140625,53.33447265625,68.579345703125,2.985461132271235,3.5848998519444124,2.5271094919681656,51.062744140625,Forest
34.1083984375,58.714111328125,69.38623046875,3.45647713051129,3.874061893919423,2.6030979608457216,54.069580078125,Forest
36.59814453125,66.884033203125,70.96630859375,2.799908702928672,3.8293019801456705,2.408144069173374,58.149495442708336,Forest
34.28271484375,59.01611328125,73.545166015625,2.6807061753152683,3.5363257396862293,2.362717225417075,55.614664713541664,Forest
41.55419921875,65.1318359375,80.087646484375,4.271429423470191,5.013332044841384,2.6380597243811033,62.257893880208336,Forest
34.223388671875,54.235595703125,65.00048828125,4.219403866146606,4.27279188868871,2.900363621441529,51.153157552083336,Forest
39.703369140625,64.4130859375,82.11474609375,4.502402611261175,4.6343091120187205,2.7944765089313446,62.077067057291664,Forest
37.44287109375,62.822021484375,74.56689453125,3.8697239735956206,3.567336822806465,2.317228637659401,58.277262369791664,Forest
34.07275390625,57.462646484375,75.779296875,3.2048516434657888,3.453241121920167,2.304593979829253,55.771565755208336,Forest
39.86767578125,67.1044921875,81.788330078125,3.7163293156530415,4.132842844399176,2.633796745631377,62.920166015625,Forest
41.31005859375,62.40185546875,78.592041015625,4.551737777315579,3.491918190763598,3.0605582387356587,60.767985026041664,Forest
33.778076171875,60.198974609375,70.311767578125,2.700878367334476,3.4692720501495793,2.245811683524483,54.762939453125,Forest
40.41748046875,66.848876953125,75.48779296875,4.697180327277449,4.1552352742147125,2.797153863910254,60.918050130208336,Forest
36.989013671875,62.9091796875,73.893798828125,2.4367239156743485,3.477895279775888,1.934019207626278,57.9306640625,Forest
37.294921875,64.56298828125,78.718994140625,3.891526451008201,5.741411491430062,2.9217313741379303,60.192301432291664,Forest
35.993896484375,62.93408203125,74.729248046875,2.2451579524550196,3.5281444498342007,1.990010212411986,57.8857421875,Forest
27.95458984375,49.350341796875,59.837890625,2.193604969327739,3.2557138594688255,1.8661483362897788,45.714274088541664,Forest
35.6796875,58.057861328125,71.50146484375,3.5819013232979704,3.3869611132005355,2.6343764462359567,55.079671223958336,Forest
34.066650390625,59.99609375,70.1064453125,2.33795139166847,3.559138267890268,1.944015622158623,54.723063151041664,Forest
33.3193359375,58.49365234375,68.0341796875,3.2460277931682895,4.246662147470662,2.327821647799161,53.282389322916664,Forest
35.117919921875,59.915283203125,81.453369140625,2.7691998734110896,3.5444858167232436,2.2615315124277946,58.828857421875,Forest
39.95849609375,62.196044921875,80.2509765625,3.149549832042032,3.3252839960268092,2.164499397106796,60.801839192708336,Forest
35.25146484375,61.370849609375,72.437744140625,1.9502473307526376,2.4334742117190005,1.655227039328285,56.353352864583336,Forest
34.31396484375,58.79833984375,70.001220703125,4.956850954929857,4.657807748837561,3.255966349528029,54.371175130208336,Forest
31.421630859375,53.64404296875,66.945068359375,3.276217998172237,3.716484822470514,2.8731583937338447,50.670247395833336,Forest
33.999755859375,55.5068359375,71.930908203125,2.693896809181888,2.4777234361825973,2.032538474846069,53.8125,Forest
40.53466796875,61.336669921875,78.806884765625,5.966153663642326,5.133252030689676,3.61252723043402,60.22607421875,Forest
32.6865234375,56.64404296875,67.707275390625,2.3180621502158183,3.114475035724911,1.8659955134434953,52.345947265625,Forest
54.67236328125,75.003173828125,81.71142578125,10.602783661285688,7.656903013290689,4.855351662240627,70.46232096354167,Forest
39.907470703125,61.160888671875,77.770263671875,4.008533725203621,4.05807975767324,2.7312400830784984,59.612874348958336,Forest
51.1220703125,75.937744140625,78.340087890625,14.932374944899292,9.753844453847337,6.833204946145347,68.46663411458333,Forest
40.07763671875,62.6689453125,80.36279296875,3.836225852306109,3.636132214508196,2.5422643104770914,61.036458333333336,Forest
33.57763671875,55.932861328125,70.15673828125,3.0354879976128606,3.345886323437164,2.421793044149478,53.222412109375,Forest
47.609130859375,68.662109375,86.811279296875,4.556803445731676,3.288249950663287,2.3901203969333857,67.69417317708333,Forest
33.53369140625,59.723876953125,69.034423828125,2.4682233707456254,3.462152539044094,2.0684187234895695,54.097330729166664,Forest
33.77685546875,55.323974609375,71.322021484375,2.8867814776015206,3.617080711617494,2.354571562243527,53.474283854166664,Forest
49.222412109375,73.16015625,89.9560546875,5.941289550718628,5.313118932236125,3.8284148437387606,70.779541015625,Forest
37.463623046875,60.507080078125,74.25927734375,2.6472540605373225,2.78921763739292,2.1932206148192077,57.409993489583336,Forest
43.66357421875,67.615234375,79.175048828125,4.646130080503593,2.7979488761981264,2.859395918222425,63.484619140625,Forest
34.77197265625,61.61572265625,77.61865234375,2.502685201539003,3.6921695626461206,2.087112552983818,58.002115885416664,Forest
36.840576171875,57.213134765625,70.082275390625,2.2835442359194555,1.8003996239882345,1.5990470484705894,54.711995442708336,Forest
37.671630859375,58.671875,77.358642578125,2.949747717705736,3.221517317681996,2.061325070926673,57.900716145833336,Forest
36.6552734375,62.544677734375,70.623779296875,1.5478410882926366,2.753718365692308,1.5108045036222029,56.60791015625,Forest
37.553955078125,66.073974609375,74.9775390625,3.1691442959093115,3.0708824094700886,2.2920300513489393,59.53515625,Forest
39.257080078125,71.38720703125,73.469970703125,3.0281191417373665,3.4652251815286927,2.268495293708848,61.371419270833336,Forest
39.949951171875,63.5078125,78.171142578125,4.917700114045011,3.674159860919738,2.6297867931312853,60.54296875,Forest
32.176025390625,57.12890625,65.691650390625,1.9404014120743975,3.0270564379791365,1.6086583995750263,51.66552734375,Forest
34.619873046875,60.503173828125,71.010498046875,2.119428722293558,2.2081590724662554,1.6648177998318046,55.377848307291664,Forest
30.542236328125,50.39892578125,62.615966796875,4.260060848900696,4.254310637730169,3.1761023158539072,47.852376302083336,Forest
45.2841796875,66.22607421875,84.41015625,2.9580074900957234,2.2174652570821887,1.9757401636692862,65.30680338541667,Forest
34.1103515625,58.555419921875,68.867919921875,7.645530140310991,7.543257732969845,4.973355390210667,53.844563802083336,Forest
39.5791015625,68.826416015625,76.62255859375,1.8856708783772578,1.9222930050446263,1.4659610810311516,61.676025390625,Forest
52.912353515625,81.459228515625,83.714599609375,6.551022979516382,5.906646629417732,4.066145207860401,72.69539388020833,Forest
33.712646484375,58.208740234375,68.68408203125,4.163667749584848,5.17827981200592,2.7179956814757587,53.53515625,Forest
41.288330078125,69.591064453125,83.306640625,2.1363713541712337,2.76919935683169,1.9114209690305297,64.72867838541667,Forest
39.615234375,63.530029296875,83.705078125,4.1191841510265546,3.4448184310031773,2.5151753467992015,62.283447265625,Forest
36.25244140625,61.810546875,70.267578125,7.8488991998184385,5.521773847205057,3.85151446391825,56.110188802083336,Forest
39.492431640625,65.797607421875,71.66357421875,8.557476933649099,7.094665699308525,5.586203124659926,58.984537760416664,Forest
41.62890625,65.355712890625,80.914794921875,15.7376869148141,10.518221799516219,7.660988065617692,62.633138020833336,Forest
43.61376953125,71.15576171875,73.426025390625,13.641251268899754,8.256162234929256,6.439539757499585,62.731852213541664,Forest
31.085205078125,54.97607421875,68.747314453125,2.5988872049469003,4.020566490028685,2.2212502670287924,51.602864583333336,Forest
43.361083984375,64.972900390625,80.398193359375,2.710789206458679,2.7976165193422635,2.00192452759205,62.910725911458336,Forest
40.392333984375,68.447021484375,75.685546875,6.683748204438094,4.484905882722866,3.427078819078682,61.50830078125,Forest
33.409912109375,58.270751953125,67.829345703125,1.625958068559192,2.4070988804999263,1.5027410377650234,53.170003255208336,Forest
